CF,xc,yc,tc,projected_area,xwidth,ywidth,height,volume,duration,total_intensity,mean_intensity,max_intensity,xmax,ymax,tmax,variance,xbary,ybary,tbary,barintensity,relative_variance,x_image,y_image,lon_carrington,lat_carrington,corrcoeff,LOSdist,x_shift,y_shift,major_axis,minor_axis,angle
1254,155.5,94.0,313.0,10,3,4,nan,14,2,5289,377.7857142857143,422,155,93,313,7.980624999999936,155,94,313,421,0.021192657505144888,677.2723546082398,690.0722839688974,151.86746987951807,16.933734939759034,nan,nan,nan,nan,4.09878030638384,2.9933259094191533,0.0
1255,160.0,58.0,181.0,3,2,2,nan,4,2,1199,299.75,309,159,58,180,6.25,160,58,180,308,0.020938023450586266,681.654123093278,659.4426407938513,151.9156626506024,16.582329317269078,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,0.7853981633974483
1256,121.0,141.5,273.0,9,2,5,nan,26,4,8548,328.7692307692308,358,120,141,272,6.851888020833349,120,141,273,322,0.02086670843511092,643.0373297997858,733.2006842497689,151.44578313253012,17.41566265060241,nan,nan,nan,nan,4.976979969245306,1.7971283720789095,-0.19025318855618245
1257,66.5,109.5,318.0,1,1,1,nan,2,2,607,303.5,306,66,109,317,6.25,66,109,317,306,0.02059308072487644,591.8308013580843,707.5965406051123,150.79518072289156,17.09437751004016,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
1258,105.5,111.5,270.5,8,3,5,nan,16,5,5097,318.5625,339,105,110,268,6.511111111111115,105,111,270,329,0.020443049014477598,629.2029367822481,706.8598522722546,151.26506024096386,17.104417670682732,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,-0.3217505543966422
1259,27.0,50.5,350.0,4,2,3,nan,5,2,1117,223.4,237,26,50,349,4.515625,27,50,349,213,0.02032920652785594,553.9405479217885,657.9373642002843,150.3132530120482,16.502008032128515,nan,nan,nan,nan,3.23606797749979,1.2360679774997898,0.5535743588970452
1260,116.0,118.5,329.5,5,2,3,nan,7,3,2098,299.7142857142857,311,116,119,329,6.0,116,118,329,301,0.020134228187919462,639.5855213802306,714.2404415678915,151.3975903614458,17.194779116465863,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,0.3217505543966422
1261,148.0,74.5,216.0,2,2,1,nan,3,2,947,315.6666666666667,330,148,74,216,6.25,147,74,216,298,0.019747235387045814,670.8914485735809,673.8099182295585,151.78313253012047,16.7429718875502,nan,nan,nan,nan,2.0,1.0,1.5707963267948966
1262,151.0,110.0,226.5,3,2,2,nan,6,3,1986,331.0,342,151,109,227,6.5,150,109,226,329,0.019637462235649546,673.180868663587,704.1492953467983,151.81927710843374,17.09437751004016,nan,nan,nan,nan,2.0,1.0,0.0
1263,39.5,107.5,248.0,6,3,3,nan,12,4,3257,271.4166666666667,286,40,108,248,5.2478298611111,39,107,248,269,0.0193453523794895,566.8607007528235,707.8210541521621,150.48192771084337,17.08433734939759,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1264,39.5,113.0,111.5,2,1,2,nan,4,3,1166,291.5,298,39,113,110,5.5555555555555545,39,113,111,294,0.019004180919802355,565.8404644990467,712.2112566931313,150.46987951807228,17.134538152610443,nan,nan,nan,nan,2.0,1.0,0.0
1265,3.5,100.5,302.0,1,1,1,nan,2,2,422,211.0,213,3,100,302,4.0,3,100,302,213,0.018957345971563982,531.3070242433384,702.4527648452412,150.03614457831324,17.00401606425703,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
1266,26.5,62.5,284.0,1,1,1,nan,2,2,422,211.0,213,26,62,284,4.0,26,62,284,213,0.018957345971563982,553.8398503258964,668.3887183800341,150.3132530120482,16.622489959839356,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
1267,147.0,60.0,278.5,4,2,2,nan,10,3,2883,288.3,310,147,60,279,5.388888888888888,147,60,278,299,0.018733101583623017,670.1461478067977,661.6575597297661,151.7710843373494,16.602409638554217,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1268,107.0,243.0,64.5,3,2,2,nan,5,3,2532,506.4,517,107,243,65,9.358024691357985,107,242,64,501,0.01852666568900613,628.6487056980752,822.1984502498663,151.289156626506,18.43975903614458,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,-0.7853981633974483
1269,99.0,170.5,348.0,4,2,3,nan,5,2,1685,337.0,354,99,171,348,6.25,98,170,348,331,0.01846381093057607,622.462435696071,760.1028371454627,151.19277108433735,17.716867469879517,nan,nan,nan,nan,3.23606797749979,1.2360679774997898,0.5535743588970452
1270,44.5,145.0,127.5,9,3,4,nan,12,3,3238,269.8333333333333,295,44,144,127,4.962962962962917,44,144,127,295,0.01840406537563504,570.2498240526998,738.9405096142273,150.53012048192772,17.44578313253012,nan,nan,nan,nan,3.126943839882286,2.309401076758503,0.7853981633974483
1271,180.5,70.0,324.0,4,3,2,nan,5,2,1827,365.4,372,180,69,323,6.6736111111111605,180,69,324,364,0.018238062704015928,701.5350718418931,668.2056331166784,152.16867469879517,16.69277108433735,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,-0.7853981633974483
1272,135.0,99.5,165.0,2,2,1,nan,4,2,1119,279.75,286,135,99,164,5.0625,135,99,164,286,0.018096514745308313,658.0697592275556,696.0842541088169,151.6265060240964,16.99397590361446,nan,nan,nan,nan,2.0,1.0,1.5707963267948966
1273,9.5,92.5,111.0,10,5,5,nan,19,4,4793,252.26315789473685,268,11,91,110,4.467640571853746,9,92,110,262,0.017794828345349952,539.107240023315,694.2767988268605,150.13253012048193,16.913654618473895,nan,nan,nan,nan,6.6042053366085085,1.5441735238993375,-0.9846593862306584
1274,152.5,91.5,230.0,5,3,3,nan,7,2,2453,350.42857142857144,358,153,90,229,6.25,152,91,229,352,0.017780938833570414,675.4128341265891,687.5402517321331,151.84337349397592,16.903614457831324,nan,nan,nan,nan,4.0,1.3856406460551023,0.7853981633974483
1275,54.5,117.0,252.0,5,3,2,nan,9,2,2751,305.6666666666667,330,54,116,252,5.405624999999947,54,116,251,329,0.017669772002941724,580.2183670289751,714.1858611905784,150.65060240963857,17.164658634538153,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,1.2490457723982544
1276,74.5,79.0,110.0,2,1,2,nan,3,2,861,287.0,298,74,79,109,5.0625,74,78,109,273,0.017593397046046916,599.8893534511924,681.1623392951011,150.89156626506025,16.79317269076305,nan,nan,nan,nan,2.0,1.0,0.0
1277,47.5,78.5,259.5,5,3,3,nan,9,3,2321,257.8888888888889,277,47,78,260,4.513888888888888,47,78,259,275,0.017569466969402096,573.9290179484633,681.4238720777396,150.56626506024097,16.783132530120483,nan,nan,nan,nan,2.8284271247461903,1.7320508075688772,0.0
1278,60.0,114.0,185.0,3,2,2,nan,5,2,1343,268.6,288,60,114,184,4.694444444444404,60,114,184,288,0.017505697120364466,586.0056119697515,712.195171279702,150.72289156626505,17.144578313253014,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,0.7853981633974483
1279,175.5,45.0,255.0,5,3,2,nan,7,2,2126,303.7142857142857,310,176,44,254,5.251736111111068,175,45,254,298,0.017273080261294458,698.1175195595479,646.5815725752495,152.12048192771084,16.441767068273094,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1280,35.0,105.0,255.0,4,2,2,nan,5,2,1473,294.6,305,35,105,255,5.0625,34,104,255,301,0.017263427109974423,562.0849790548243,705.4246447029011,150.42168674698794,17.05421686746988,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1281,87.0,65.0,292.5,7,2,4,nan,12,3,3029,252.41666666666666,263,86,64,292,4.347222222222222,86,65,292,256,0.017222405634422802,611.5991276461928,667.6060116476991,151.03614457831324,16.6425702811245,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1282,104.5,111.5,266.0,6,3,3,nan,9,2,2866,318.44444444444446,342,103,111,265,5.444444444444489,104,111,265,327,0.017138859741168383,627.27325050986,707.8108619355759,151.24096385542168,17.1144578313253,nan,nan,nan,nan,3.126943839882286,2.309401076758503,0.7853981633974483
1283,25.5,81.5,16.0,1,1,1,nan,2,2,470,235.0,237,25,81,15,4.0,25,81,15,237,0.01702127659574468,552.7021510521613,684.9720677541462,150.3012048192771,16.813253012048193,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
1284,134.5,114.0,284.0,2,1,2,nan,4,2,1197,299.25,303,134,113,284,5.0625,134,113,284,303,0.016917293233082706,656.8843407147169,708.3015658140487,151.6144578313253,17.134538152610443,nan,nan,nan,nan,2.0,1.0,0.0
1285,130.0,80.5,78.0,2,2,1,nan,3,2,912,304.0,309,129,80,78,5.0625,129,80,78,309,0.016611977030352748,652.6247420309833,679.7891520468554,151.55421686746988,16.803212851405622,nan,nan,nan,nan,2.0,1.0,1.5707963267948966
1286,159.0,103.0,101.0,4,2,2,nan,6,2,2743,457.1666666666667,479,158,103,101,7.5625,158,103,101,479,0.016575342465753425,679.9636799623561,698.6551586923525,151.90361445783134,17.03413654618474,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1287,147.0,106.5,331.0,4,2,3,nan,6,2,1839,306.5,317,147,105,330,5.0625,146,106,330,302,0.016557645134914145,669.4324119108644,700.8278107573974,151.7710843373494,17.05421686746988,nan,nan,nan,nan,3.23606797749979,1.2360679774997898,-0.5535743588970452
1288,220.5,69.0,217.0,5,3,2,nan,7,2,3824,546.2857142857143,570,220,68,216,9.0,220,68,216,570,0.01651376146788991,739.6582342992642,665.8114091746738,152.65060240963857,16.68273092369478,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,1.2490457723982544
1289,153.0,81.5,292.0,5,2,3,nan,7,2,2570,367.14285714285717,382,152,81,292,6.043402777777825,152,81,292,382,0.016476390624408477,674.6043037878262,679.7461868038254,151.83132530120483,16.813253012048193,nan,nan,nan,nan,3.23606797749979,1.2360679774997898,-0.5535743588970452
1290,151.0,82.0,74.0,4,2,2,nan,6,2,2288,381.3333333333333,396,151,82,73,6.25,150,82,73,391,0.0164257555847569,673.6327901861669,680.6560814453301,151.81927710843374,16.823293172690764,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1291,84.0,61.0,265.0,8,4,4,nan,27,6,6687,247.66666666666666,273,85,61,262,4.037932098765446,84,60,265,250,0.01631451095997352,610.6732582471082,665.0346489432038,151.02409638554218,16.61244979919679,nan,nan,nan,nan,4.8496611975202075,1.3468925727763872,0.8780721383952957
1292,112.5,116.5,357.5,7,3,3,nan,15,3,4554,303.6,335,112,116,356,4.872884857646761,112,116,357,327,0.016043634949502783,635.8083718325138,711.7935640547743,151.34939759036143,17.164658634538153,nan,nan,nan,nan,3.7032803990902057,2.138089935299395,-0.7853981633974483
1293,69.5,75.0,260.0,4,1,4,nan,6,2,1718,286.3333333333333,300,69,74,259,4.515625,69,74,259,300,0.015809628008752734,595.1415114795172,677.017988781731,150.83132530120483,16.7429718875502,nan,nan,nan,nan,4.47213595499958,1.0,0.0
1294,205.5,73.5,237.0,5,3,3,nan,6,2,3209,534.8333333333334,563,205,73,236,8.409999999999869,205,73,236,563,0.015781572527678492,725.291233599206,670.7316576753082,152.46987951807228,16.73293172690763,nan,nan,nan,nan,4.0,1.3856406460551023,0.7853981633974483
1295,215.0,79.0,324.0,4,2,2,nan,6,2,3154,525.6666666666666,533,215,79,324,8.265625,215,79,323,532,0.01569546641348208,734.6941774581987,675.5779230636022,152.59036144578315,16.79317269076305,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1296,110.5,58.5,94.0,3,1,3,nan,4,2,1036,259.0,274,110,57,94,4.0,110,58,94,248,0.015444015444015444,634.7315882647301,660.5273581490884,151.32530120481928,16.572289156626507,nan,nan,nan,nan,2.0,1.0,0.0
1297,155.5,69.5,13.5,7,3,3,nan,14,3,4271,305.07142857142856,331,156,69,13,4.714317208364839,155,69,13,327,0.015417261721945305,678.6167549451757,669.1409268608022,151.87951807228916,16.69277108433735,nan,nan,nan,nan,3.0237157840738176,2.799416848895061,0.0
1298,87.5,108.0,29.0,2,1,2,nan,3,2,797,265.6666666666667,267,87,107,29,4.0,87,107,29,267,0.01509433962264151,612.0033769302902,704.9869882502641,151.04819277108433,17.07429718875502,nan,nan,nan,nan,2.0,1.0,0.0
1299,96.5,34.0,21.5,6,3,4,nan,11,3,2578,234.36363636363637,249,97,34,20,3.4922839506172725,96,34,21,230,0.014911899207949449,622.5139418894746,641.0170798053416,151.16867469879517,16.34136546184739,nan,nan,nan,nan,3.23606797749979,1.2360679774997898,0.5535743588970452
1300,152.0,83.0,322.5,3,2,2,nan,7,3,2240,320.0,331,152,82,321,4.746913580246879,152,83,322,305,0.01485215443150423,674.5882399354864,680.616672034644,151.83132530120483,16.823293172690764,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,0.7853981633974483
1301,75.0,33.0,123.0,14,4,6,nan,29,4,7057,243.3448275862069,263,74,32,122,3.517929687499988,74,32,122,263,0.014409993343744352,600.3966214665843,640.2238604765536,150.89156626506025,16.32128514056225,nan,nan,nan,nan,5.438198096416778,2.2329356157598745,0.44802769228567196
1302,157.0,112.0,82.5,4,2,2,nan,10,3,4194,419.4,438,156,112,83,5.9305555555555545,157,112,82,413,0.014134392585236674,677.8971566332541,706.561910276211,151.87951807228916,17.12449799196787,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1303,46.0,122.0,301.0,3,2,2,nan,5,2,1417,283.4,294,45,121,300,4.0,45,121,300,294,0.014134275618374558,571.5100622835487,718.9120798712502,150.5421686746988,17.214859437751002,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,0.7853981633974483
1304,61.5,43.5,218.5,5,3,3,nan,11,3,2829,257.1818181818182,268,61,43,217,3.6296296296296338,61,43,218,261,0.014123072488831257,587.7656091546617,650.3533954693521,150.73493975903614,16.431726907630523,nan,nan,nan,nan,4.0,1.3856406460551023,-0.7853981633974483
1305,149.0,68.5,179.0,2,2,1,nan,4,2,1150,287.5,290,148,68,179,4.0,149,68,179,289,0.01391304347826087,670.9833522873132,668.5854242070008,151.78313253012047,16.68273092369478,nan,nan,nan,nan,2.0,1.0,1.5707963267948966
1306,209.5,70.0,101.0,7,3,4,nan,8,2,4792,599.0,619,209,70,100,8.163265306122309,209,70,100,619,0.013677084045681225,729.1540955657999,667.9676691932149,152.51807228915663,16.70281124497992,nan,nan,nan,nan,4.796702691401646,1.7646790841090736,-0.5829522702549066
1307,19.0,106.5,151.0,9,4,3,nan,22,4,6044,274.72727272727275,299,18,107,151,3.6904296875,19,106,151,291,0.013421269462438913,545.6966934576124,707.8917601440432,150.21686746987953,17.07429718875502,nan,nan,nan,nan,3.4641016151377544,2.7386127875258306,0.7853981633974483
1308,26.0,178.0,214.0,5,2,4,nan,12,4,3281,273.4166666666667,288,25,176,214,3.65625,25,177,213,272,0.01334397810218978,551.5789527337279,767.5298827981579,150.3012048192771,17.76706827309237,nan,nan,nan,nan,2.8284271247461903,1.7320508075688772,0.0
1309,119.5,128.5,353.0,3,1,3,nan,6,2,1800,300.0,307,119,127,353,4.0,119,128,353,303,0.013333333333333334,642.3213855226281,721.0742921791767,151.43373493975903,17.275100401606426,nan,nan,nan,nan,3.265986323710904,1.0,0.0
1310,101.0,61.5,94.0,5,2,3,nan,6,2,1488,248.0,265,101,61,93,3.2399999999999896,101,61,93,265,0.013128038897892987,626.0428166896154,664.3777535043542,151.21686746987953,16.61244979919679,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,0.3217505543966422
1311,131.5,69.0,6.0,2,1,2,nan,5,4,1440,288.0,294,131,69,4,3.6875,131,68,5,287,0.012814943527367506,654.699866642711,670.1321510195436,151.57831325301206,16.69277108433735,nan,nan,nan,nan,2.0,1.0,0.0
1312,151.0,93.5,220.0,5,2,3,nan,6,2,1871,311.8333333333333,318,150,94,220,4.0,150,93,219,313,0.0128,672.4816888079192,691.1392857352457,151.80722891566265,16.943775100401606,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1313,207.0,70.0,323.0,6,2,4,nan,11,4,5953,541.1818181818181,560,207,69,323,6.9218749999999165,206,70,323,526,0.012777863241288977,727.2683643487471,667.172521750731,152.49397590361446,16.69277108433735,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,-0.3217505543966422
1314,135.5,83.5,327.0,6,3,3,nan,9,2,2618,290.8888888888889,307,136,83,326,3.705625000000044,135,83,326,298,0.012748344370861078,659.2772485608521,682.1209771140296,151.63855421686748,16.833333333333332,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,-1.2490457723982544
1315,21.5,101.0,282.0,5,3,2,nan,7,2,1917,273.85714285714283,284,22,101,281,3.422499999999979,21,100,281,269,0.012461314400145564,549.6121033500408,702.5016349909079,150.26506024096386,17.014056224899598,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,1.2490457723982544
1316,110.0,213.0,253.0,11,4,4,nan,12,2,6553,546.0833333333334,564,110,213,252,6.81790123456777,110,213,252,564,0.012455315357984355,632.137974996491,796.0872466414501,151.32530120481928,18.13855421686747,nan,nan,nan,nan,4.618802153517006,2.3517789431685254,0.46364760900080615
1317,165.5,72.0,197.0,4,3,2,nan,5,2,1628,325.6,338,165,72,196,4.0,165,72,196,338,0.012269938650306749,687.1675125131878,671.4006772874375,151.9879518072289,16.722891566265062,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,-0.7853981633974483
1318,67.5,79.0,257.5,7,3,4,nan,12,3,3507,292.25,307,67,79,258,3.4135802469135648,67,79,257,299,0.011665928316773148,593.1608620109614,681.4538792900187,150.80722891566265,16.79317269076305,nan,nan,nan,nan,3.1269438398822857,2.309401076758503,-0.7853981633974484
1319,128.0,100.5,87.0,2,2,1,nan,3,2,790,263.3333333333333,270,127,100,87,3.0625,127,100,87,270,0.011655566127497621,650.4058522076291,697.2738439275896,151.53012048192772,17.00401606425703,nan,nan,nan,nan,2.0,1.0,1.5707963267948966
1320,19.5,64.5,6.0,1,1,1,nan,2,2,387,193.5,195,19,64,5,2.25,19,64,5,195,0.011627906976744186,547.066209569713,670.4311991563593,150.2289156626506,16.6425702811245,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
1321,136.0,66.5,166.0,4,2,3,nan,5,2,1324,264.8,271,135,66,166,3.0625,135,66,166,271,0.011611374407582939,658.5729714394718,667.3599336712906,151.6265060240964,16.662650602409638,nan,nan,nan,nan,3.23606797749979,1.2360679774997898,-0.5535743588970452
1322,139.0,106.5,227.0,2,2,1,nan,3,2,817,272.3333333333333,279,139,106,226,3.0625,139,106,226,279,0.011269549218031279,661.7768043238857,702.0145405097517,151.67469879518072,17.06425702811245,nan,nan,nan,nan,2.0,1.0,1.5707963267948966
1323,135.5,90.0,97.0,6,3,2,nan,8,2,2406,300.75,311,136,89,96,3.361111111111146,135,89,96,303,0.011209931443394593,659.1843710648407,687.3430528501978,151.63855421686748,16.893574297188756,nan,nan,nan,nan,3.265986323710904,2.0,1.5707963267948966
1324,128.0,73.0,300.0,3,2,2,nan,4,2,1095,273.75,289,127,73,300,3.0625,127,73,300,289,0.011187214611872146,650.8120636131903,673.775227904133,151.53012048192772,16.73293172690763,nan,nan,nan,nan,2.0,1.0,0.0
1325,234.5,240.5,122.0,5,3,3,nan,7,2,3195,456.42857142857144,483,235,241,121,5.0625,234,240,121,450,0.011083743842364532,749.7250401920217,815.5214601829884,152.83132530120483,18.419678714859437,nan,nan,nan,nan,3.23606797749979,1.2360679774997898,0.5535743588970452
1326,57.0,85.0,37.5,4,2,2,nan,10,3,2745,274.5,290,57,85,38,3.013888888888889,57,85,37,278,0.010986229242608343,583.4756106959885,687.0946836898952,150.6867469879518,16.853413654618475,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1327,131.5,84.0,64.0,2,1,2,nan,4,2,1117,279.25,291,131,84,64,3.0625,131,84,63,273,0.010966875559534467,654.4788025881537,683.1909082967453,151.57831325301206,16.843373493975903,nan,nan,nan,nan,2.0,1.0,0.0
1328,36.0,144.0,326.0,13,4,4,nan,27,4,7743,286.77777777777777,328,36,144,325,3.107964409722192,35,144,326,293,0.010851594229253698,562.570976507664,739.2795424215958,150.43373493975903,17.44578313253012,nan,nan,nan,nan,3.265986323710904,3.265986323710904,0.7853981633974483
1329,29.5,70.5,9.0,1,1,1,nan,2,2,423,211.5,213,29,70,8,2.25,29,70,8,213,0.010638297872340425,556.662479944717,675.2257213492837,150.34939759036143,16.70281124497992,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
1330,16.5,59.0,205.0,2,1,2,nan,3,2,636,212.0,220,16,58,204,2.25,16,59,204,202,0.010588235294117647,544.2184645949164,665.3357664575169,150.19277108433735,16.582329317269078,nan,nan,nan,nan,2.0,1.0,0.0
1331,128.5,105.5,353.5,6,3,3,nan,12,3,3253,271.0833333333333,303,128,105,353,2.7978395061728123,128,105,353,303,0.010335784732911366,651.2825025569609,701.5833091044035,151.5421686746988,17.05421686746988,nan,nan,nan,nan,3.1269438398822857,2.309401076758503,0.7853981633974484
1332,171.0,73.0,172.0,3,2,2,nan,4,2,1552,388.0,403,171,72,171,4.0,171,73,171,377,0.010309278350515464,692.8961879250885,671.1668781387383,152.06024096385542,16.722891566265062,nan,nan,nan,nan,2.0,1.0,0.0
1333,147.0,85.5,192.0,7,4,3,nan,11,2,3630,330.0,344,147,85,191,3.361111111111146,146,85,191,340,0.010180043748948448,669.7625441085361,683.4252751153233,151.7710843373494,16.853413654618475,nan,nan,nan,nan,3.1269438398822857,2.309401076758503,-0.7853981633974484
1334,8.0,96.5,36.0,4,2,3,nan,5,2,1117,223.4,229,8,96,35,2.25,8,96,35,229,0.010112359550561797,536.1670387788583,698.7564548492958,150.09638554216866,16.96385542168675,nan,nan,nan,nan,3.4641016151377544,1.4142135623730951,-0.3217505543966422
1335,122.0,138.0,86.0,3,2,2,nan,5,2,1425,285.0,292,121,137,86,2.777777777777746,121,138,86,292,0.00975800156128014,644.0615318319442,729.6848707831249,151.4578313253012,17.37550200803213,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,-0.7853981633974483
1336,131.0,17.5,131.0,2,2,1,nan,3,2,696,232.0,238,130,17,131,2.25,131,17,131,224,0.00967741935483871,654.4168382306916,624.8580727655248,151.56626506024097,16.170682730923694,nan,nan,nan,nan,2.0,1.0,1.5707963267948966
1337,122.5,77.0,17.0,2,1,2,nan,3,2,955,318.3333333333333,325,122,77,16,3.0625,122,77,16,325,0.00963808025177026,645.9662021779436,677.4585091791402,151.46987951807228,16.77309236947791,nan,nan,nan,nan,2.0,1.0,0.0
1338,32.0,84.0,244.0,4,2,2,nan,5,2,1183,236.6,249,32,84,244,2.25,31,84,244,223,0.009473684210526316,559.4195768669283,687.2833020846772,150.3855421686747,16.843373493975903,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1339,220.0,79.0,214.0,3,2,2,nan,4,2,2055,513.75,527,220,79,214,4.694444444444526,220,79,214,527,0.009118377036797397,739.4482765104581,675.39000244599,152.65060240963857,16.79317269076305,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,0.7853981633974483
1340,90.0,71.5,10.5,4,2,3,nan,7,3,1618,231.14285714285714,237,90,72,10,2.074074074074053,90,71,10,234,0.008965738072366223,615.3444850960025,674.4071838696981,151.0843373493976,16.722891566265062,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,-0.7853981633974483
1341,109.5,90.5,296.0,1,1,1,nan,2,2,507,253.5,255,109,90,295,2.25,109,90,295,255,0.008875739644970414,633.327542149274,689.2986795664211,151.3132530120482,16.903614457831324,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
1342,180.0,70.0,97.0,4,2,2,nan,5,2,1916,383.2,387,180,70,97,3.361111111111146,180,69,97,385,0.008779567551879353,701.5182153616013,669.0764641934763,152.16867469879517,16.70281124497992,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,0.7853981633974483
1343,238.5,246.5,107.0,5,3,3,nan,6,2,2792,465.3333333333333,470,237,245,106,4.0,238,246,106,470,0.008620689655172414,751.490231674554,818.9121129135174,152.85542168674698,18.45983935742972,nan,nan,nan,nan,4.0,1.3856406460551023,-0.7853981633974483
1344,162.0,119.5,47.0,5,2,3,nan,6,2,2806,467.6666666666667,494,162,119,46,4.0,162,119,46,494,0.008528784648187633,683.4889973698782,712.4141978281465,151.95180722891567,17.194779116465863,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,0.3217505543966422
1345,192.0,66.5,213.0,2,2,1,nan,3,2,1114,371.3333333333333,373,192,66,212,3.0625,191,66,212,372,0.008260283209710046,713.0307163713769,665.1312814040547,152.3132530120482,16.662650602409638,nan,nan,nan,nan,2.0,1.0,1.5707963267948966
1346,21.5,100.5,288.0,1,1,1,nan,2,2,547,273.5,275,21,100,287,2.25,21,100,287,275,0.008226691042047532,548.6590425713227,701.6748070185109,150.25301204819277,17.00401606425703,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
1347,39.0,112.0,268.0,4,2,2,nan,5,2,1377,275.4,283,39,111,268,2.25,38,111,268,270,0.00819672131147541,565.863990249776,710.4722372876126,150.46987951807228,17.1144578313253,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1348,39.0,115.5,330.0,5,2,3,nan,6,2,1900,316.6666666666667,328,38,115,330,2.559999999999982,38,115,330,328,0.0081115335868187,564.8552594567627,713.9926378809863,150.4578313253012,17.15461847389558,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,0.3217505543966422
1349,156.5,129.0,219.0,11,3,4,nan,19,2,8603,452.7894736842105,509,156,128,219,3.6523456790124014,156,128,219,509,0.008068114258286685,677.6048930672257,720.4735410111143,151.87951807228916,17.285140562248998,nan,nan,nan,nan,3.9191835884530852,3.0983866769659336,0.0
1350,52.5,71.5,232.0,1,1,1,nan,2,2,565,282.5,284,52,71,231,2.25,52,71,231,284,0.007964601769911504,578.8166519715296,675.1191222383043,150.6265060240964,16.71285140562249,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
1351,14.0,69.0,37.0,4,2,2,nan,7,2,1562,223.14285714285714,233,14,68,37,1.7777777777777652,14,68,36,227,0.007960199004975068,542.2053603962217,674.1296727159303,150.16867469879517,16.68273092369478,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1352,85.5,129.5,259.0,1,1,1,nan,2,2,569,284.5,286,85,129,258,2.25,85,129,258,286,0.007908611599297012,609.7677826858376,724.196645386523,151.02409638554218,17.295180722891565,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
1353,158.0,92.5,42.5,5,2,3,nan,9,3,3701,411.22222222222223,422,158,92,43,3.1755555555555737,158,92,42,414,0.007737080050894763,680.1528922792572,689.0843088423035,151.90361445783134,16.923694779116467,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,-0.3217505543966422
1354,56.0,149.0,26.0,3,2,2,nan,5,2,1459,291.8,299,56,148,25,2.25,56,148,25,299,0.007718696397941681,581.7028973389015,741.909687941867,150.67469879518072,17.485943775100402,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,-0.7853981633974483
1355,130.0,246.0,210.5,4,2,2,nan,7,3,3698,528.2857142857143,551,130,246,210,4.041666666666667,130,245,210,534,0.007643814026792751,650.4096441925758,823.8745430605571,151.56626506024097,18.46987951807229,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
1356,123.5,87.0,98.0,2,1,2,nan,3,2,882,294.0,303,123,86,98,2.25,123,86,98,303,0.007640067911714771,646.7926794844493,685.2522830505958,151.48192771084337,16.863453815261046,nan,nan,nan,nan,2.0,1.0,0.0
1357,149.5,65.5,277.0,1,1,1,nan,2,2,595,297.5,299,149,65,276,2.25,149,65,276,299,0.007563025210084034,671.9851307041699,665.9333172312212,151.79518072289156,16.652610441767067,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
